,Name,Age,Civil_Status,Annual_Income,Profession,Blood_Type,Height,Distance_to_Border,Date_Time_Record
946,Artem Karpov,60,Single,100000,Government social researcher,AB,154.8875578716138,40.43232431759052,1989-11-15 00:12:00.000000
947,Vladimir Lebedev,60,Divorced,100000,Government employee,B,164.3530907720177,16.93496881390238,1989-11-17 02:12:00.000000
948,Ksenia Gusev,60,Divorced,100000,Government surveillance assistance,AB,164.6090869521536,45.871612221255006,1989-11-17 14:12:00.000000
949,Ivan Vasiliev,60,Divorced,100000,Government surveillance assistance,O,166.48543825264673,8.850811545944746,1989-11-18 17:12:00.000000
950,Igor Volkov,60,Single,41204,Government history writer,O,159.02913073874538,307.1328140471817,1989-11-19 00:12:00.000000
951,Ksenia Orlov,24,Married,100000,Government cook,AB,187.64722886151458,34.590235397561365,1989-11-19 22:12:00.000000
952,Tatiana Vorobiev,60,Married,100000,Government teacher,O,173.54218154439027,8.845301141675979,1989-11-21 00:12:00.000000
953,Mikhail Zakharov,30,Widowed,100000,Government surveillance assistance,O,188.6622820298848,8.69109475898982,1989-11-22 16:12:00.000000
954,Elena Sokolov,60,Single,100000,Government history writer,O,175.67513049691806,42.29640039973689,1989-11-22 19:12:00.000000
955,Igor Morozov,60,Divorced,100000,Government social researcher,AB,180.5164527239999,58.52271063062727,1989-11-23 13:12:00.000000
956,Dmitry Karpov,60,Single,100000,Government employee,AB,150.38585757873037,16.88463024237354,1989-11-28 12:12:00.000000
957,Andrei Fedorov,18,Married,100000,Government surveillance assistance,O,180.06664686931657,3.704075370389966,1989-11-29 06:12:00.000000
958,Natalia Karpov,60,Married,100000,Government employee,O,163.70627082415064,311.73224432044395,1989-12-01 03:12:00.000000
959,Vladimir Lebedev,60,Married,100000,Government IT technician,A,188.99308521667183,43.9114354383976,1989-12-02 11:12:00.000000
960,Pavel Bogdanov,60,Married,100000,Government teacher,AB,171.66676741498168,458.1729515173537,1989-12-06 07:12:00.000000
961,Dmitry Karpov,60,Married,100000,Government cook,B,171.14965851529558,6.490199004809416,1989-12-09 03:12:00.000000
962,Marina Novikov,60,Single,100000,Government surveillance assistance,O,186.95908861702276,35.272858753142465,1989-12-09 13:12:00.000000
963,Elena Petrov,60,Single,100000,Government IT technician,AB,169.2263074762469,2.313224946987206,1989-12-10 04:12:00.000000
964,Olga Zakharov,60,Married,100000,Government social researcher,B,164.89083216872504,28.859511668102282,1989-12-10 21:12:00.000000
965,Ekaterina Stepanov,60,Single,100000,Government doctor,B,158.23280204226808,43.491871208096256,1989-12-11 00:12:00.000000
966,Ekaterina Timofeev,60,Single,100000,Government IT technician,B,183.62125223857907,39.463336352710975,1989-12-17 10:12:00.000000
967,Anna Kiselev,36,Divorced,100000,Government social researcher,AB,180.001911639924,2.529249025353182,1989-12-20 10:12:00.000000
968,Nina Egorov,60,Widowed,100000,Government social researcher,AB,185.9066305806859,5.4489339784493644,1989-12-20 14:12:00.000000
969,Svetlana Vasiliev,60,Married,100000,Government surveillance assistance,O,162.98803715419743,2.164022618151882,1989-12-22 01:12:00.000000
970,Elena Vorobiev,60,Widowed,100000,Government social researcher,O,184.33505121131475,8.2215370451622,1989-12-23 19:12:00.000000
971,Pavel Sokolov,60,Widowed,100000,Government IT technician,AB,180.5951702091494,7.509266038593097,1989-12-24 10:12:00.000000
972,Nina Lebedev,60,Married,100000,Government surveillance assistance,AB,175.95846743547938,22.088708981965624,1989-12-25 03:12:00.000000
973,Dmitry Kozlov,60,Divorced,100000,Government surveillance assistance,O,168.07396678890794,37.57186093270061,1989-12-25 08:12:00.000000
974,Natalia Gusev,60,Married,100000,Government history writer,O,173.6266826293934,26.97841382898679,1989-12-26 22:12:00.000000
975,Dmitri Orlov,60,Single,100000,Government social researcher,A,184.38792287105832,7.024120556470257,1989-12-28 11:12:00.000000
976,Dmitry Bogdanov,60,Single,100000,Government social researcher,A,154.814848848905,2.2929660899181905,1989-12-29 10:12:00.000000
977,Konstantin Kiselev,60,Single,100000,Government surveillance assistance,A,153.54737057831105,2.5073194495116278,1989-12-29 18:12:00.000000
978,Marina Karpov,18,Widowed,100000,Government cook,O,184.67499023768252,18.65784771819138,1989-12-30 03:12:00.000000
979,Yulia Popov,48,Divorced,100000,Government history writer,A,178.47122351072107,15.441246122896422,1989-12-31 21:12:00.000000
980,Dmitri Bogdanov,60,Widowed,100000,Government surveillance assistance,B,187.02532067280242,18.572912758578966,1990-01-03 07:12:00.000000
981,Vladimir Kiselev,60,Divorced,100000,Government history writer,B,153.89633051488883,35.40830488805642,1990-01-05 20:12:00.000000
982,Tatiana Petrov,60,Widowed,100000,Government surveillance assistance,AB,157.577168338697,17.869169284428022,1990-01-06 19:12:00.000000
983,Artem Kozlov,60,Married,100000,Government surveillance assistance,O,187.32766252090443,179.2049246602246,1990-01-07 22:12:00.000000
984,Andrei Orlov,60,Single,100000,Government cook,O,163.01129088823592,21.67640786415159,1990-01-07 23:12:00.000000
985,Tatiana Egorov,60,Single,100000,Government cook,O,150.76797260394036,13.792147624162926,1990-01-08 13:12:00.000000
986,Olga Gusev,60,Divorced,100000,Government teacher,A,168.3895331709806,58.44540803738377,1990-01-08 14:12:00.000000
987,Mikhail Egorov,24,Single,100000,Government social researcher,AB,151.2726090548446,29.89807054401392,1990-01-08 23:12:00.000000
988,Dmitri Fedorov,60,Divorced,100000,Government IT technician,AB,181.98791405405754,4.214676942908026,1990-01-09 03:12:00.000000
989,Olga Gusev,60,Widowed,100000,Government surveillance assistance,A,172.59972579463133,9.197381986928253,1990-01-12 18:12:00.000000
990,Elena Zakharov,60,Single,100000,Government history writer,A,174.0850613010221,1.4397392809088732,1990-01-13 07:12:00.000000
991,Maria Egorov,42,Married,100000,Government surveillance assistance,A,175.0730030745107,33.979600895488744,1990-01-13 12:12:00.000000
992,Sergei Zakharov,60,Single,100000,Government teacher,A,167.21600235194833,35.89978421201507,1990-01-14 02:12:00.000000
993,Ivan Egorov,60,Divorced,100000,Government surveillance assistance,O,174.45216253854792,310.5287125511417,1990-01-14 04:12:00.000000
994,Pavel Mikhailov,60,Divorced,100000,Government history writer,O,169.06714360208997,24.52842748244624,1990-01-15 12:12:00.000000
995,Anastasia Karpov,60,Widowed,100000,Government surveillance assistance,AB,189.87903396229146,15.914343545007355,1990-01-16 03:12:00.000000
996,Yuri Petrov,60,Married,100000,Government surveillance assistance,A,152.23392122212513,35.618613296292565,1990-01-17 12:12:00.000000
997,Ekaterina Sokolov,60,Married,100000,Government surveillance assistance,B,155.58420229214838,9.765651373291828,1990-01-18 22:12:00.000000
998,Olga Sokolov,60,Married,100000,Government doctor,B,150.76702219402003,15.12598785532746,1990-01-21 00:12:00.000000
999,Elena Bogdanov,60,Single,100000,Government surveillance assistance,O,186.8983941908711,10.55956189395622,1990-01-21 01:12:00.000000
1000,Olga Novikov,60,Widowed,100000,Government surveillance assistance,AB,163.98969960788483,3.5419904297080262,1990-01-21 03:12:00.000000
1001,Dmitry Gusev,60,Divorced,100000,Government surveillance assistance,AB,165.9132320636728,8.935847139871214,1990-01-22 04:12:00.000000
1002,Tatiana Zaitsev,24,Married,100000,Government IT technician,B,150.607949606632,18.99813263159475,1990-01-22 17:12:00.000000
1003,Olga Smirnov,60,Married,100000,Government cook,B,187.32486624216224,7.241876162106494,1990-01-23 19:12:00.000000
1004,Svetlana Kozlov,60,Married,100000,Government employee,AB,168.39345313067926,22.123678068560707,1990-01-25 11:12:00.000000
1005,Nikolai Sokolov,60,Divorced,100000,Government employee,B,166.83732448525242,107.6700248529115,1990-01-25 18:12:00.000000
1006,Dmitri Sokolov,60,Widowed,100000,Government surveillance assistance,AB,159.33902668913836,14.941305858738652,1990-01-26 09:12:00.000000
1007,Ksenia Stepanov,60,Widowed,100000,Government doctor,AB,153.98262308716005,161.95180619547438,1990-01-27 08:12:00.000000
1008,Natalia Ivanov,60,Divorced,100000,Government cook,AB,169.91430316485386,2.4519723621371985,1990-01-29 08:12:00.000000
1009,Maria Vorobiev,42,Widowed,100000,Government employee,A,154.98550102907308,25.359113588374548,1990-01-30 07:12:00.000000
1010,Dmitry Popov,36,Divorced,100000,Government social researcher,A,162.65387918607988,18.59226836691952,1990-01-30 11:12:00.000000
1011,Dmitry Volkov,24,Divorced,100000,Government social researcher,AB,150.70208937701562,11.328901712376783,1990-01-30 12:12:00.000000
1012,Marina Zakharov,60,Divorced,100000,Government social researcher,B,153.49207503847975,19.355243989195877,1990-01-31 10:12:00.000000
1013,Ekaterina Mikhailov,60,Single,100000,Government surveillance assistance,B,179.50839529716308,12.072425301719617,1990-02-01 05:12:00.000000
1014,Igor Orlov,60,Divorced,100000,Government social researcher,O,165.72510305810445,14.57244530921707,1990-02-01 08:12:00.000000
1015,Sergei Novikov,60,Divorced,100000,Government social researcher,A,187.67953794315065,45.65914492487756,1990-02-02 22:12:00.000000
1016,Tatiana Sorokin,60,Married,100000,Government surveillance assistance,A,174.87339004919576,2.0491130340778425,1990-02-04 06:12:00.000000
1017,Pavel Ilyin,60,Married,100000,Government social researcher,AB,186.8893977004492,72.54227523722594,1990-02-04 18:12:00.000000
1018,Ivan Bogdanov,60,Widowed,100000,Government IT technician,AB,158.3229685479657,169.01523579460783,1990-02-06 18:12:00.000000
1019,Olga Vorobiev,60,Widowed,100000,Government social researcher,A,179.9564593576838,36.43623420241887,1990-02-07 17:12:00.000000
1020,Ivan Vasiliev,60,Married,100000,Government surveillance assistance,O,167.98149817107998,26.723168136965526,1990-02-08 10:12:00.000000
1021,Dmitri Bogdanov,24,Divorced,100000,Government social researcher,AB,188.82893829466946,27.938009192909497,1990-02-10 11:12:00.000000
1022,Artem Bogdanov,60,Single,100000,Government surveillance assistance,AB,157.0978317150837,1.3551295950249491,1990-02-11 23:12:00.000000
1023,Nina Kuznetsov,60,Divorced,100000,Government surveillance assistance,O,185.96342396511085,8.31822335651014,1990-02-12 00:12:00.000000
1024,Vladimir Fedorov,60,Widowed,100000,Government surveillance assistance,A,157.2459744993012,60.75493423170709,1990-02-12 14:12:00.000000
1025,Ivan Smirnov,60,Widowed,100000,Government social researcher,A,182.42078043965896,7.99639838000783,1990-02-14 05:12:00.000000
1026,Nina Sokolov,60,Widowed,100000,Government social researcher,A,164.09189426936143,57.6280262160741,1990-02-18 03:12:00.000000
1027,Elena Zaitsev,60,Single,100000,Government surveillance assistance,AB,160.21856012700923,14.352320327490055,1990-02-18 08:12:00.000000
1028,Yuri Timofeev,60,Married,100000,Government cook,A,176.99410317839232,37.50826585449366,1990-02-18 11:12:00.000000
1029,Pavel Sorokin,60,Married,100000,Government history writer,AB,180.5648067906747,18.9813513905574,1990-02-19 04:12:00.000000
1030,Konstantin Ivanov,60,Divorced,100000,Government surveillance assistance,AB,182.2078942179926,42.84921336290138,1990-02-19 12:12:00.000000
1031,Artem Ilyin,24,Divorced,100000,Government IT technician,O,183.1647082926705,56.03087933248818,1990-02-20 01:12:00.000000
1032,Alexei Antonov,60,Married,100000,Government surveillance assistance,AB,157.77900205809527,3.6763960415983052,1990-02-22 22:12:00.000000
1033,Andrei Zakharov,60,Divorced,100000,Government surveillance assistance,O,183.79687006101668,17.535359746885906,1990-02-26 07:12:00.000000
1034,Yuri Vasiliev,60,Divorced,100000,Government social researcher,AB,156.0677989889315,12.550815617549183,1990-02-26 12:12:00.000000
1035,Sergei Bogdanov,60,Single,100000,Government surveillance assistance,B,166.07377876470383,2.082136587695216,1990-02-27 07:12:00.000000
1036,Yuri Sorokin,60,Widowed,100000,Government history writer,B,184.01358472707045,15.075894009674217,1990-03-01 21:12:00.000000
1037,Andrei Fedorov,60,Divorced,100000,Government employee,AB,189.25579556288486,51.20611135838956,1990-03-03 03:12:00.000000
1038,Artem Kozlov,60,Widowed,100000,Government social researcher,AB,176.48695063585106,23.07507817206756,1990-03-03 22:12:00.000000
1039,Ivan Bogdanov,60,Divorced,100000,Government employee,O,167.09757254909766,5.769684832072513,1990-03-06 14:12:00.000000
1040,Sergei Stepanov,60,Married,100000,Government social researcher,B,161.37041894756211,10.442145492023524,1990-03-08 14:12:00.000000
1041,Olga Ivanov,42,Single,100000,Government surveillance assistance,B,174.86095358585146,3.105370457220135,1990-03-09 19:12:00.000000
1042,Anastasia Mikhailov,60,Divorced,100000,Government IT technician,O,180.21006821333506,33.23824077193948,1990-03-13 05:12:00.000000
1043,Tatiana Morozov,60,Married,100000,Government social researcher,B,152.24978303696818,204.8338705411538,1990-03-17 02:12:00.000000
1044,Konstantin Gusev,60,Single,100000,Government social researcher,A,154.64143953000203,19.345075681457967,1990-03-17 15:12:00.000000
1045,Andrei Popov,60,Divorced,100000,Government social researcher,O,166.60185789875302,23.146953623793806,1990-03-21 01:12:00.000000
1046,Natalia Kiselev,60,Widowed,100000,Government social researcher,B,181.21394000597152,44.256939046255546,1990-03-22 22:12:00.000000
1047,Nina Popov,60,Single,100000,Government history writer,A,154.78797684521237,32.22272188785183,1990-03-25 01:12:00.000000
1048,Marina Fedorov,24,Married,88169,Government history writer,AB,189.53439349170822,4.118389702846219,1990-03-25 06:12:00.000000
1049,Ksenia Karpov,60,Divorced,100000,Government employee,AB,166.23789471223958,11.872641347235422,1990-03-26 15:12:00.000000
1050,Natalia Pavlov,60,Married,100000,Government social researcher,AB,155.57236241694122,12.246779297502407,1990-03-27 11:12:00.000000
1051,Konstantin Karpov,60,Widowed,100000,Government social researcher,AB,174.17495271774462,53.14628429472865,1990-03-27 12:12:00.000000
1052,Natalia Pavlov,60,Married,100000,Government surveillance assistance,B,187.38842784810743,12.505010600082747,1990-03-30 15:12:00.000000
1053,Yulia Stepanov,42,Divorced,100000,Government employee,B,160.58692577180148,12.39422648522951,1990-03-31 11:12:00.000000
1054,Konstantin Ivanov,60,Widowed,100000,Government surveillance assistance,AB,163.84935469674687,31.5203498729958,1990-04-02 16:12:00.000000
1055,Mikhail Romanov,60,Single,100000,Government teacher,O,175.98059482505454,144.85889920764316,1990-04-04 04:12:00.000000
1056,Svetlana Morozov,60,Single,100000,Government doctor,B,184.45576260596985,3.257172336339048,1990-04-04 14:12:00.000000
1057,Ekaterina Ivanov,60,Divorced,100000,Government surveillance assistance,A,161.08599611187353,27.260786095515442,1990-04-08 21:12:00.000000
1058,Mikhail Novikov,60,Widowed,100000,Government social researcher,A,166.60024588291213,26.432869388789797,1990-04-10 11:12:00.000000
1059,Artem Zakharov,60,Married,100000,Government IT technician,AB,180.30835073277532,18.67580210657379,1990-04-12 13:12:00.000000
1060,Yulia Petrov,60,Divorced,100000,Government social researcher,AB,170.3871576943905,8.987136003891182,1990-04-15 11:12:00.000000
1061,Igor Novikov,60,Divorced,27843,Government surveillance assistance,O,159.89664401163236,36.58868025838197,1990-04-16 18:12:00.000000
1062,Elena Novikov,60,Widowed,100000,Government surveillance assistance,A,168.6370143511527,322.4966276995839,1990-04-18 13:12:00.000000
1063,Yuri Timofeev,60,Divorced,100000,Government social researcher,B,151.62989542584603,48.922716774419726,1990-04-20 08:12:00.000000
1064,Ekaterina Lebedev,60,Widowed,100000,Government surveillance assistance,AB,169.95180265613828,35.589669148305916,1990-04-20 19:12:00.000000
1065,Ekaterina Orlov,60,Single,100000,Government surveillance assistance,B,155.5321250182413,12.248430421516563,1990-04-21 05:12:00.000000
1066,Vladimir Pavlov,60,Widowed,100000,Government history writer,AB,184.14519662736635,10.34283450900677,1990-04-24 08:12:00.000000
